"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1961-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","20520","","","","0"
"1961-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","20924","","","","0"
"1961-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","21444","","","","0"
"1961-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","21768","","","","0"
"1962-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","22160","","","","0"
"1962-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","22648","","","","0"
"1962-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","23016","","","","0"
"1962-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","23240","","","","0"
"1963-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","23544","","","","0"
"1963-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","24008","","","","0"
"1963-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","24532","","","","0"
"1963-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","25100","","","","0"
"1964-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","25644","","","","0"
"1964-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","26100","","","","0"
"1964-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","26944","","","","0"
"1964-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","27528","","","","0"
"1965-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","28348","","","","0"
"1965-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","29016","","","","0"
"1965-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","29988","","","","0"
"1965-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","31064","","","","0"
"1966-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","32156","","","","0"
"1966-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","33056","","","","0"
"1966-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","33812","","","","0"
"1966-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","34884","","","","0"
"1967-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","35880","","","","0"
"1967-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","36716","","","","0"
"1967-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","37520","","","","0"
"1967-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","38016","","","","0"
"1968-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","38680","","","","0"
"1968-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","39740","","","","0"
"1968-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","40608","","","","0"
"1968-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","42012","","","","0"
"1969-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","43372","","","","0"
"1969-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","44300","","","","0"
"1969-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","45600","","","","0"
"1969-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","46824","","","","0"
"1970-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","47980","","","","0"
"1970-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","48192","","","","0"
"1970-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","49048","","","","0"
"1970-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","50004","","","","0"
"1971-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","51008","","","","0"
"1971-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","53088","","","","0"
"1971-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","54356","","","","0"
"1971-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","55580","","","","0"
"1972-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","57308","","","","0"
"1972-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","58820","","","","0"
"1972-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","60708","","","","0"
"1972-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","63384","","","","0"
"1973-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","65988","","","","0"
"1973-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","68068","","","","0"
"1973-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","69516","","","","0"
"1973-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","73144","","","","0"
"1974-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","77004","","","","0"
"1974-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","79948","","","","0"
"1974-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","84620","","","","0"
"1974-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","88412","","","","0"
"1975-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","90760","","","","0"
"1975-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","94508","","","","0"
"1975-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","98568","","","","0"
"1975-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","101036","","","","0"
"1976-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","105848","","","","0"
"1976-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","111032","","","","0"
"1976-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","111148","","","","0"
"1976-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","117220","","","","0"
"1977-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","119056","","","","0"
"1977-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","122320","","","","0"
"1977-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","124608","","","","0"
"1977-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","127124","","","","0"
"1978-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","129200","","","","0"
"1978-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","132504","","","","0"
"1978-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","135340","","","","0"
"1978-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","139320","","","","0"
"1979-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","143368","","","","0"
"1979-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","148360","","","","0"
"1979-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","153532","","","","0"
"1979-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","157968","","","","0"
"1980-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","163032","","","","0"
"1980-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","167096","","","","0"
"1980-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","172460","","","","0"
"1980-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","179352","","","","0"
"1981-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","186856","","","","0"
"1981-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","194516","","","","0"
"1981-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","199904","","","","0"
"1981-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","205188","","","","0"
"1982-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","209348","","","","0"
"1982-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","210596","","","","0"
"1982-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","208932","","","","0"
"1982-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","211084","","","","0"
"1983-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","212620","","","","0"
"1983-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","218752","","","","0"
"1983-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","223128","","","","0"
"1983-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","226428","","","","0"
"1984-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","229740","","","","0"
"1984-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","234896","","","","0"
"1984-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","239700","","","","0"
"1984-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","244336","","","","0"
"1985-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","248852","","","","0"
"1985-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","253236","","","","0"
"1985-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","258044","","","","0"
"1985-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","262640","","","","0"
"1986-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","266188","","","","0"
"1986-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","270248","","","","0"
"1986-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","274188","","","","0"
"1986-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","279604","","","","0"
"1987-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","286172","","","","0"
"1987-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","293296","","","","0"
"1987-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","298756","","","","0"
"1987-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","306332","","","","0"
"1988-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","315172","","","","0"
"1988-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","321964","","","","0"
"1988-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","327732","","","","0"
"1988-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","334584","","","","0"
"1989-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","341212","","","","0"
"1989-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","348420","","","","0"
"1989-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","352912","","","","0"
"1989-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","358692","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","364088","","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","369216","","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","370736","","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","373644","","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","375700","","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","378296","","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","382092","","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","384708","","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","385772","","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","388852","","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","390612","","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","392372","","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","394736","","","","0"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","395572","","","","0"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","397400","","","","0"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","397864","","","","0"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","400020","","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","406436","","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","409944","","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","413332","","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","416724","","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","419180","","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","423184","","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","424560","","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","425292","","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","427752","","","","0"
"1996-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","432716","","","","0"
"1996-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","440404","","","","0"
"1997-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","444648","","","","0"
"1997-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","452076","","","","0"
"1997-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","462084","","","","0"
"1997-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","464676","","","","0"
"1998-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","471336","","","","0"
"1998-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","478032","","","","0"
"1998-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","482644","","","","0"
"1998-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","490048","","","","0"
"1999-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","493660","","","","0"
"1999-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","501928","","","","0"
"1999-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","510664","","","","0"
"1999-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","521016","","","","0"
"2000-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","533368","","","","0"
"2000-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","550308","","","","0"
"2000-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","558168","","","","0"
"2000-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","563992","","","","0"
"2001-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","570140","","","","0"
"2001-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","572916","","","","0"
"2001-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","575092","","","","0"
"2001-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","578964","","","","0"
"2002-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","586108","","","","0"
"2002-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","592032","","","","0"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","599780","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","609212","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","613824","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","615924","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","621740","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","630912","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","641972","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","653456","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","661952","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","667240","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","675680","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","686756","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","698516","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","709480","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","719292","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","732208","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","743484","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","754300","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","768088","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","780652","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees - households","Dollars","81","millions","6","v62468791","1.1.1","786024","","","","0"
