"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4595","","","","0"
"1990-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4711","","","","0"
"1990-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4725","","","","0"
"1991-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4624","","","","0"
"1991-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4522","","","","0"
"1991-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4420","","","","0"
"1991-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4420","","","","0"
"1992-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4347","","","","0"
"1992-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4307","","","","0"
"1992-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4288","","","","0"
"1992-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4258","","","","0"
"1993-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4268","","","","0"
"1993-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4229","","","","0"
"1993-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4249","","","","0"
"1993-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4268","","","","0"
"1994-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4307","","","","0"
"1994-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4337","","","","0"
"1994-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4366","","","","0"
"1994-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4396","","","","0"
"1995-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4415","","","","0"
"1995-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4445","","","","0"
"1995-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4415","","","","0"
"1995-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4396","","","","0"
"1996-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4425","","","","0"
"1996-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4425","","","","0"
"1996-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4435","","","","0"
"1996-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4464","","","","0"
"1997-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4487","","","","0"
"1997-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4503","","","","0"
"1997-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4519","","","","0"
"1997-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4536","","","","0"
"1998-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4626","","","","0"
"1998-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4708","","","","0"
"1998-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4789","","","","0"
"1998-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4847","","","","0"
"1999-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4880","","","","0"
"1999-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4904","","","","0"
"1999-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4920","","","","0"
"1999-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","4929","","","","0"
"2000-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5002","","","","0"
"2000-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5043","","","","0"
"2000-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5068","","","","0"
"2000-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5101","","","","0"
"2001-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5141","","","","0"
"2001-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5174","","","","0"
"2001-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5207","","","","0"
"2001-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5232","","","","0"
"2002-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5246","","","","0"
"2002-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5268","","","","0"
"2002-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5297","","","","0"
"2002-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5304","","","","0"
"2003-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5311","","","","0"
"2003-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5304","","","","0"
"2003-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5297","","","","0"
"2003-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5304","","","","0"
"2004-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5311","","","","0"
"2004-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5332","","","","0"
"2004-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5354","","","","0"
"2004-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5397","","","","0"
"2005-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5440","","","","0"
"2005-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5476","","","","0"
"2005-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5519","","","","0"
"2005-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5547","","","","0"
"2006-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5590","","","","0"
"2006-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5612","","","","0"
"2006-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5633","","","","0"
"2006-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5641","","","","0"
"2007-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5635","","","","0"
"2007-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5629","","","","0"
"2007-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5624","","","","0"
"2007-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5624","","","","0"
"2008-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5646","","","","0"
"2008-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5657","","","","0"
"2008-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5712","","","","0"
"2008-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5717","","","","0"
"2009-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5712","","","","0"
"2009-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5717","","","","0"
"2009-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5728","","","","0"
"2009-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5695","","","","0"
"2010-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5717","","","","0"
"2010-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5734","","","","0"
"2010-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5761","","","","0"
"2010-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5750","","","","0"
"2011-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5783","","","","0"
"2011-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5789","","","","0"
"2011-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5761","","","","0"
"2011-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5756","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5788","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5816","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5832","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5856","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5892","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5912","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5952","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5956","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","5964","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6004","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6044","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6092","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6120","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6168","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6220","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6276","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6320","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6332","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6360","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6396","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6464","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6520","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6576","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6624","","","","0"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6676","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6728","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6768","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6808","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6868","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6872","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","6956","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","7008","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","7036","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","7164","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","7220","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Water supply and sanitation services [C144]","Dollars","81","millions","6","v61988971","1.1.1.14","7292","","","","0"
"1961-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","12768","","","","0"
"1961-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","13948","","","","0"
"1961-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","13894","","","","0"
"1961-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","13573","","","","0"
"1962-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14699","","","","0"
"1962-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","13733","","","","0"
"1962-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14163","","","","0"
"1962-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14485","","","","0"
"1963-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14914","","","","0"
"1963-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14538","","","","0"
"1963-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","15557","","","","0"
"1963-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","14860","","","","0"
"1964-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","15128","","","","0"
"1964-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","15812","","","","0"
"1964-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","15625","","","","0"
"1964-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16537","","","","0"
"1965-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16416","","","","0"
"1965-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16416","","","","0"
"1965-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","15893","","","","0"
"1965-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16630","","","","0"
"1966-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16000","","","","0"
"1966-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16563","","","","0"
"1966-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16845","","","","0"
"1966-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16510","","","","0"
"1967-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","16885","","","","0"
"1967-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","17596","","","","0"
"1967-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Electricity, gas and other fuels [C145]","Dollars","81","millions","6","v61988972","1.1.1.15","17019","","","","0"
